"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-11",99.55064,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-12",99.55345,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-01",99.68073,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-02",99.86592,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-03",99.98977,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-04",99.99719,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-05",99.80361,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-06",99.57451,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-07",99.36017,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-08",99.27953,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-09",99.50795,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-10",99.84435,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.1473,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.2404,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-01",99.94128,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-02",98.90833,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-03",97.46835,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-04",96.59235,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-05",96.63212,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-06",97.07868,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-07",97.51926,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-08",97.80996,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-09",97.9825,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.52743,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-11",98.953,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-12",99.00723,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2021-01",99.18864,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2021-02",99.49902,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2021-03",99.89624,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2021-04",100.301,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2021-05",100.668,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2021-06",100.8376,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2021-07",100.6371,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2021-08",100.4966,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2021-09",100.5621,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2021-10",100.73,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2021-11",100.7785,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2021-12",100.6524,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2022-01",100.5503,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2022-02",100.4773,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2022-03",100.4376,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2022-04",100.3109,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2022-05",99.90731,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2022-06",99.18494,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2022-07",98.47191,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2022-08",98.25251,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2022-09",98.30953,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1992-10",89.03742,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1992-11",89.03341,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1992-12",89.02458,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1993-01",88.97285,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1993-02",88.88065,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1993-03",88.64764,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1993-04",88.26044,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1993-05",87.96059,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1993-06",87.78661,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1993-07",87.87373,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1993-08",88.628,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1993-09",90.63909,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1993-10",93.92606,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1993-11",95.92624,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1993-12",96.66039,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1994-01",96.70006,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1994-02",96.49845,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1994-03",96.15565,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1994-04",95.71783,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1994-05",95.45496,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1994-06",95.35593,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1994-07",95.35895,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1994-08",95.45049,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1994-09",95.66232,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1994-10",95.97995,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1994-11",96.13085,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1994-12",96.14446,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1995-01",96.16883,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1995-02",96.55453,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1995-03",97.63523,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1995-04",99.4395,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1995-05",100.5451,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1995-06",100.956,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1995-07",100.9966,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1995-08",100.8683,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1995-09",100.6091,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1995-10",100.2543,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1995-11",100.0958,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1995-12",100.159,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1996-01",100.3287,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1996-02",100.3514,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1996-03",100.0551,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1996-04",99.42489,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1996-05",98.8658,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1996-06",98.27333,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1996-07",97.59228,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1996-08",97.37671,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1996-09",97.71559,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1996-10",98.48084,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1996-11",98.98851,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1996-12",99.21645,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1997-01",99.26419,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1997-02",99.19003,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1997-03",98.93076,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1997-04",98.5058,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1997-05",98.21159,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1997-06",98.03867,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1997-07",97.96596,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1997-08",98.1011,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1997-09",98.55823,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1997-10",99.32269,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1997-11",99.79406,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1997-12",99.97205,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1998-01",99.98524,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1998-02",99.97802,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1998-03",99.96744,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1998-04",99.98043,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1998-05",100.0319,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1998-06",100.1441,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1998-07",100.2954,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1998-08",100.2757,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1998-09",99.95718,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1998-10",99.31432,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1998-11",98.77502,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1998-12",98.23794,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1999-01",97.5793,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1999-02",97.28749,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1999-03",97.30125,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1999-04",97.46404,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1999-05",97.44522,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1999-06",97.12993,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1999-07",96.6054,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1999-08",96.47621,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1999-09",96.89351,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1999-10",97.71663,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1999-11",98.09586,
"EST","CCI","AMPLITUD","LTRENDIDX","M","1999-12",97.85983,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2000-01",97.13631,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2000-02",96.68581,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2000-03",96.54445,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2000-04",96.63715,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2000-05",96.85384,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2000-06",97.24943,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2000-07",97.82706,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2000-08",98.11004,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2000-09",98.02704,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2000-10",97.66169,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2000-11",97.33553,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2000-12",97.03064,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2001-01",96.68325,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2001-02",96.58623,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2001-03",96.95621,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2001-04",98.22571,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2001-05",100.6081,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2001-06",102.308,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2001-07",103.1203,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2001-08",103.1857,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2001-09",102.503,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2001-10",101.4491,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2001-11",100.7141,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2001-12",100.6646,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2002-01",101.3635,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2002-02",102.3596,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2002-03",103.224,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2002-04",103.8864,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2002-05",104.4542,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2002-06",104.7445,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2002-07",104.7244,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2002-08",104.6106,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2002-09",104.4344,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2002-10",104.2206,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2002-11",104.3261,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2002-12",104.4837,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2003-01",104.6387,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2003-02",104.5973,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2003-03",104.5858,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2003-04",104.4471,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2003-05",104.3353,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2003-06",104.0411,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2003-07",103.8513,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2003-08",103.7709,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2003-09",103.6471,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2003-10",103.25,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2003-11",102.6569,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2003-12",101.9009,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2004-01",101.4346,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2004-02",100.9351,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2004-03",100.7137,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2004-04",100.5892,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2004-05",100.6302,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2004-06",101.1489,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2004-07",101.7505,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2004-08",102.1794,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2004-09",102.5301,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2004-10",102.8191,
